latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
20.8826,82.13775,336.1,0.42,0.45,2017-12-01,0806,N,VIIRS,n,1,301.7,10.2,
20.88308,82.14178,353.9,0.42,0.45,2017-12-01,0806,N,VIIRS,n,1,307.3,21.9,
20.87843,82.13828,338.8,0.42,0.45,2017-12-01,0806,N,VIIRS,n,1,300.4,6.2,
20.87891,82.14232,345.5,0.42,0.45,2017-12-01,0806,N,VIIRS,n,1,306.8,13.8,
20.75999,81.49916,332.8,0.57,0.43,2017-12-01,0806,N,VIIRS,n,1,301.1,2.3,
20.86281,82.47938,340.3,0.44,0.46,2017-12-01,0806,N,VIIRS,n,1,300.8,5.9,
20.78237,81.9297,340.3,0.4,0.45,2017-12-01,0806,N,VIIRS,n,1,302.8,7.2,
20.78398,81.92991,341.3,0.4,0.44,2017-12-01,0806,N,VIIRS,n,1,303.2,7.5,
19.41279,73.12024,331.5,0.47,0.4,2017-12-01,0806,N,VIIRS,n,1,288.3,2.2,
20.96231,85.17073,340.3,0.32,0.55,2017-12-01,0806,N,VIIRS,n,1,306.1,4.3,
20.96263,85.17389,348.2,0.32,0.55,2017-12-01,0806,N,VIIRS,n,1,307.6,4.3,
20.96294,85.17704,349.3,0.32,0.55,2017-12-01,0806,N,VIIRS,n,1,308.5,6.3,
20.96326,85.18021,342.3,0.32,0.55,2017-12-01,0806,N,VIIRS,n,1,306,6.3,
20.96358,85.18341,327.8,0.32,0.55,2017-12-01,0806,N,VIIRS,l,1,302.4,4.2,
20.96423,85.18983,334.8,0.33,0.55,2017-12-01,0806,N,VIIRS,n,1,303.7,5.9,
20.95848,85.18396,333.7,0.32,0.55,2017-12-01,0806,N,VIIRS,l,1,304.8,4.2,
20.79469,85.25285,350,0.33,0.55,2017-12-01,0806,N,VIIRS,n,1,304.5,3.4,
19.01617,73.1432,335.8,0.48,0.4,2017-12-01,0806,N,VIIRS,n,1,300.6,6.3,
19.3203,75.07332,330.3,0.4,0.37,2017-12-01,0806,N,VIIRS,n,1,297.4,2.1,
19.37255,76.04572,331.9,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,300.4,2.6,
18.7249,72.87101,334.6,0.5,0.41,2017-12-01,0805,N,VIIRS,n,1,297.5,5.3,
18.94073,74.82767,334,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,302.4,3.1,
18.9634,76.13583,333.3,0.39,0.36,2017-12-01,0805,N,VIIRS,l,1,303.4,2.1,
18.90582,76.11565,333.7,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,301.7,2.4,
18.90337,76.11663,339.6,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,303.8,2.6,
20.24058,86.61041,325.9,0.39,0.6,2017-12-01,0805,N,VIIRS,n,1,298.4,2.4,
18.89686,76.31644,335.3,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,301,2.4,
19.17144,78.25076,338.5,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,298.2,3.8,
18.4565,74.43726,332.5,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,301.6,2,
19.60315,82.53326,327.8,0.42,0.46,2017-12-01,0805,N,VIIRS,n,1,291.5,2.8,
19.08171,78.55012,334.2,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,302.8,3.1,
18.51542,74.92337,334.8,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,303.4,1.9,
19.02646,78.45637,336.6,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,300.7,3.7,
19.08559,78.94425,335.4,0.42,0.37,2017-12-01,0805,N,VIIRS,n,1,299.6,3.6,
18.18,73.19923,332.7,0.49,0.4,2017-12-01,0805,N,VIIRS,n,1,298.1,3.9,
18.94059,78.58755,334.4,0.41,0.37,2017-12-01,0805,N,VIIRS,l,1,307.1,3.4,
18.9168,78.44631,331.5,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,301.6,1.7,
18.94098,78.7856,332.7,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,305.1,3.2,
18.18408,73.97523,334.1,0.45,0.39,2017-12-01,0805,N,VIIRS,n,1,299.7,3.5,
18.1848,73.97952,334.5,0.45,0.39,2017-12-01,0805,N,VIIRS,n,1,299,4.9,
18.81969,78.06049,340.2,0.39,0.37,2017-12-01,0805,N,VIIRS,n,1,304,4.1,
18.17698,73.97647,335.3,0.45,0.39,2017-12-01,0805,N,VIIRS,n,1,302.1,5.1,
18.9232,78.80825,339.3,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,304.7,3.9,
18.87693,78.53068,338.8,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,305.5,3.6,
18.88094,78.73119,334.6,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,307,2.4,
18.79456,78.17157,346.1,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,302.5,4.8,
18.74794,77.91972,345.1,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,309.7,8.2,
18.76783,78.05726,331.3,0.39,0.36,2017-12-01,0805,N,VIIRS,l,1,304.2,2.8,
18.77737,78.14745,335.5,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,304,4.8,
18.35239,75.43166,333.6,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,282.3,3.3,
18.85052,78.75993,334.8,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,304.5,2.8,
18.72119,77.89045,337,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,308.1,2.3,
18.84299,78.92889,333.7,0.42,0.37,2017-12-01,0805,N,VIIRS,l,1,305,2.6,
18.80472,78.70752,335.2,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,305.9,3.2,
18.8244,78.87151,346.3,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,304.8,9.6,
18.81424,78.84906,334.5,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,304.9,2.9,
18.70234,78.1369,334.3,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,301.2,8.4,
18.70288,78.14063,347.1,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,303.6,8.4,
18.69952,78.14117,335,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,299.8,2.9,
18.80439,78.8786,333.8,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,303.4,3.9,
18.28654,75.47414,333.7,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,279.5,5.6,
18.69228,78.13849,330.8,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,295.8,2,
18.72988,78.62444,334.2,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,299.7,2.7,
18.76587,78.90036,336,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,304.4,4.4,
18.76282,78.95296,330.2,0.42,0.37,2017-12-01,0805,N,VIIRS,n,1,303.7,2.3,
18.62683,78.24472,332.3,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,304.4,1.6,
18.69549,78.82319,336.1,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,303.7,3,
18.04594,74.60027,333.2,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,298.7,3.1,
18.61154,78.28173,334.4,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,302,3.7,
18.67077,78.77151,336.7,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,304,3.1,
18.52179,77.8508,334.5,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,305.4,3.2,
18.51193,77.82216,335.5,0.39,0.36,2017-12-01,0805,N,VIIRS,l,1,305.6,2.5,
18.49714,77.76812,339.6,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,307.4,2.9,
18.51202,77.96178,333.4,0.39,0.36,2017-12-01,0805,N,VIIRS,l,1,306.3,3,
18.66537,79.10041,334.6,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,303.3,2.7,
18.65626,79.21172,339.2,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,304.7,3.6,
18.66261,79.33411,337.1,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,302.6,6.1,
18.63103,79.18288,335.8,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,302.7,2.4,
17.71281,73.31743,332.1,0.49,0.4,2017-12-01,0805,N,VIIRS,n,1,283.8,2.3,
18.64799,79.35699,335.4,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,302.3,2.9,
18.66987,79.70255,336,0.44,0.38,2017-12-01,0805,N,VIIRS,n,1,306.1,5.6,
18.38159,77.88106,336,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,303.2,1.1,
18.57177,79.35576,336.9,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,305.9,3.5,
18.51839,79.17539,339.2,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,307.1,2.7,
18.50911,79.39812,341.6,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,302.5,3.6,
18.4642,79.17963,345.8,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,306.9,5,
18.46869,79.21147,334.9,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,305.9,3.2,
18.89691,82.50365,345.9,0.41,0.45,2017-12-01,0805,N,VIIRS,n,1,303.7,4.9,
18.96337,83.04666,341.2,0.45,0.47,2017-12-01,0805,N,VIIRS,n,1,298,3.7,
18.89275,82.50418,336.2,0.41,0.45,2017-12-01,0805,N,VIIRS,n,1,302.5,4.9,
18.87548,82.46658,339.9,0.41,0.45,2017-12-01,0805,N,VIIRS,n,1,304.3,9.5,
18.49599,79.63833,330.9,0.44,0.38,2017-12-01,0805,N,VIIRS,n,1,303.2,1.8,
18.46032,79.40548,331.5,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,302.5,1.7,
18.39339,79.00109,334.2,0.41,0.37,2017-12-01,0805,N,VIIRS,l,1,308.3,2.9,
18.41363,79.17111,333.2,0.42,0.38,2017-12-01,0805,N,VIIRS,l,1,304.5,2.5,
18.37556,79.19289,335.1,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,304.4,2.7,
18.42725,79.55986,338.3,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,302.1,4.1,
18.25761,78.53816,333.9,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,306.9,2,
18.48923,80.4415,331.3,0.47,0.4,2017-12-01,0805,N,VIIRS,n,1,305.3,2.4,
18.17522,78.20596,340.1,0.39,0.37,2017-12-01,0805,N,VIIRS,n,1,302.7,6.1,
18.21004,78.4953,338.3,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,305.6,3.2,
18.31293,79.37794,343.1,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,304.5,4,
18.30946,79.37846,333.4,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,305.2,4,
18.0939,77.90538,336.3,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,302.2,2.3,
18.09175,77.90625,333.1,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,301.9,2.5,
18.21333,78.7869,331,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,303.9,1.6,
18.08773,77.94823,337.6,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,301.6,5.1,
17.7291,75.66802,335.4,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,297.5,5.6,
17.72634,75.67233,340.4,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,299.5,5.6,
18.19282,78.81361,335.3,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,304.1,4.1,
18.1713,78.80905,338.2,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,306,6.2,
18.25156,79.3788,332.2,0.43,0.38,2017-12-01,0805,N,VIIRS,l,1,305.7,1.7,
18.20033,79.03854,343.3,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,308,5.3,
18.03408,77.90793,332.6,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,298,1.1,
18.19525,79.02733,341.2,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,307.2,3.4,
18.1958,79.03124,333.1,0.41,0.37,2017-12-01,0805,N,VIIRS,l,1,308,3.4,
17.64195,75.5983,332.1,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,285.9,3.2,
18.02587,78.24104,336.1,0.39,0.37,2017-12-01,0805,N,VIIRS,n,1,305.6,4,
18.0313,78.27819,346.4,0.39,0.37,2017-12-01,0805,N,VIIRS,n,1,306.5,7.8,
18.03185,78.28191,356.2,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,307.2,12.2,
18.02849,78.28243,343.2,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,309.3,12.2,
18.00867,78.21718,332,0.39,0.36,2017-12-01,0805,N,VIIRS,l,1,304.8,3.3,
17.9878,78.1447,343.9,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,302.8,9.7,
18.20035,79.65924,331.6,0.44,0.38,2017-12-01,0805,N,VIIRS,n,1,303.3,2.4,
18.30086,80.44765,339.6,0.47,0.4,2017-12-01,0805,N,VIIRS,n,1,305.7,4.8,
29.25533,71.54532,333.3,0.43,0.38,2017-12-01,0808,N,VIIRS,n,1,301.7,1.6,
29.30202,71.81622,357.1,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305,3,
29.30275,71.82048,355.3,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,304.2,3,
29.30493,71.83324,353.3,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,304.6,3.7,
29.30566,71.83749,337.3,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,304.7,3.7,
29.30639,71.84174,343.1,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305.5,2.9,
29.30711,71.84599,341.7,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,306,2.9,
29.30079,71.82973,367,0.42,0.37,2017-12-01,0808,N,VIIRS,l,1,305.3,4.4,
29.30152,71.83398,367,0.42,0.37,2017-12-01,0808,N,VIIRS,l,1,305.2,3.7,
29.30225,71.83824,367,0.42,0.37,2017-12-01,0808,N,VIIRS,l,1,305.2,3.7,
29.30297,71.8425,367,0.42,0.37,2017-12-01,0808,N,VIIRS,l,1,305.1,2.9,
29.29787,71.81271,338,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,306.1,2.4,
29.2986,71.81696,355.7,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305,3,
29.29933,71.82122,335.8,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305.1,3,
29.30006,71.82548,351.9,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305.2,4.4,
29.3037,71.84674,348,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305.3,2.9,
29.29883,71.839,367,0.42,0.37,2017-12-01,0808,N,VIIRS,l,1,305.4,3,
29.29956,71.84325,367,0.42,0.37,2017-12-01,0808,N,VIIRS,l,1,305,3.8,
29.29446,71.81345,341.5,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305.3,1.5,
29.29519,71.81772,343.1,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,304.8,1.8,
29.29738,71.83049,339,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305.9,1.7,
29.2981,71.83474,348.6,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,305.4,3,
29.30029,71.84749,339.6,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,304.9,3.8,
30.0536,77.27347,331.3,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,296.6,1.8,
30.17567,78.68249,326.4,0.52,0.42,2017-12-01,0808,N,VIIRS,n,1,293.2,3.2,
29.99162,77.36015,330.5,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,295.6,2.3,
29.99015,77.36353,338.3,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,296.4,3.6,
29.104,71.47302,330.2,0.43,0.38,2017-12-01,0808,N,VIIRS,l,1,301.7,2.8,
29.13124,71.67447,342.3,0.42,0.38,2017-12-01,0808,N,VIIRS,n,1,300.5,5,
28.95233,70.68831,344.7,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,300.5,10.9,
29.59665,74.64436,335.8,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,306.3,2.7,
29.65931,75.09588,342.1,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,303.2,3.4,
29.34484,73.09589,332.1,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,300.7,2.7,
29.5178,74.20808,332.5,0.38,0.36,2017-12-01,0808,N,VIIRS,n,1,300.6,9,
29.5184,74.21203,332.7,0.38,0.36,2017-12-01,0808,N,VIIRS,n,1,300.8,9,
28.97086,70.89689,332.2,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,300.8,3.9,
29.5151,74.21268,333.8,0.38,0.36,2017-12-01,0808,N,VIIRS,l,1,305.5,9,
29.46239,74.08906,334.8,0.38,0.36,2017-12-01,0808,N,VIIRS,n,1,304.1,1.4,
29.54609,74.67041,344.1,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,305,10.6,
29.53929,74.71661,346.1,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,301.8,5.9,
29.56546,74.89568,332.3,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,301.3,1.2,
29.78443,76.58068,334.8,0.42,0.38,2017-12-01,0808,N,VIIRS,n,1,303,7.6,
29.58205,75.14264,331,0.39,0.36,2017-12-01,0808,N,VIIRS,l,1,304,2.3,
29.7835,76.58386,344.8,0.42,0.38,2017-12-01,0808,N,VIIRS,n,1,306,9.2,
29.39652,73.98784,331.8,0.38,0.36,2017-12-01,0808,N,VIIRS,n,1,301.6,1.9,
29.61224,75.44817,330.3,0.39,0.37,2017-12-01,0808,N,VIIRS,l,1,303.6,1.9,
29.85009,77.25156,332.7,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,296.4,3.1,
29.53028,74.95086,332.3,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,306.1,5.8,
29.53086,74.95484,347.3,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,307,19.3,
28.89378,71.05518,341.1,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,300.8,4.8,
29.55876,75.24203,334.7,0.39,0.36,2017-12-01,0808,N,VIIRS,l,1,305.1,2.9,
29.48708,74.79536,333.7,0.39,0.36,2017-12-01,0808,N,VIIRS,l,1,306.2,2.7,
29.49058,74.81921,345.3,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,303.8,5,
29.48727,74.81984,347.8,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,303.6,4.5,
29.49386,74.88811,334.1,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,303.9,5.6,
29.47481,74.78136,333.2,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,302.7,3.2,
29.583,75.53296,331.4,0.4,0.37,2017-12-01,0808,N,VIIRS,n,1,302,0.6,
29.58818,75.56971,337.3,0.4,0.37,2017-12-01,0808,N,VIIRS,n,1,304.8,6.2,
29.88603,77.82767,330.9,0.47,0.4,2017-12-01,0808,N,VIIRS,n,1,295.8,3.1,
28.78,70.56332,332.9,0.47,0.4,2017-12-01,0808,N,VIIRS,n,1,299.2,2.6,
29.58482,75.57032,335.2,0.4,0.37,2017-12-01,0808,N,VIIRS,n,1,305.3,6.2,
29.8453,77.52957,330.2,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,295.8,2.9,
29.84589,77.53432,328.9,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,295.5,2.9,
29.48856,74.92187,347.8,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,303.8,6.1,
29.84289,77.53966,327.6,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,295.2,2.2,
29.48525,74.92249,332.8,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,303.2,6.1,
29.46269,74.86131,335.3,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,305,5.6,
29.46327,74.86529,333.7,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,304.4,5.6,
29.77682,77.16042,327.8,0.44,0.39,2017-12-01,0808,N,VIIRS,n,1,296.1,1.6,
29.46228,74.88184,342.5,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,301.8,4,
29.24497,73.55883,338.4,0.39,0.36,2017-12-01,0808,N,VIIRS,n,1,302.7,3.8,
29.96476,78.91848,326,0.53,0.42,2017-12-01,0808,N,VIIRS,n,1,296.7,3.4,
28.65458,70.32899,330.8,0.48,0.4,2017-12-01,0808,N,VIIRS,n,1,299.2,4.7,
29.75869,77.58075,334.1,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,297.7,7.1,
29.74848,77.58726,332.4,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,297.5,3.8,
29.73418,77.50259,327.4,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,296,1.9,
29.74067,77.58369,326.4,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,295.6,1.5,
29.661,77.39853,329.2,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,295.9,2.5,
29.54829,76.64956,332.2,0.42,0.38,2017-12-01,0808,N,VIIRS,n,1,299.7,1.4,
29.77357,78.4517,326.9,0.5,0.41,2017-12-01,0808,N,VIIRS,n,1,297.5,2.1,
29.555,77.251,337.1,0.44,0.39,2017-12-01,0808,N,VIIRS,n,1,299.7,6.2,
29.52132,77.43421,329.4,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,296.3,2.7,
29.75911,79.7513,334.7,0.39,0.44,2017-12-01,0808,N,VIIRS,n,1,296.5,3.5,
29.24922,75.76035,333.3,0.4,0.37,2017-12-01,0808,N,VIIRS,l,1,303.4,4.5,
29.48349,77.56939,330.4,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,296,1.6,
29.48284,77.57211,327.9,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,295.3,2.2,
29.37927,76.89128,345,0.43,0.38,2017-12-01,0808,N,VIIRS,n,1,303.8,51,
27.96375,68.34719,336.5,0.42,0.45,2017-12-01,0808,N,VIIRS,n,1,301.9,1.5,
29.40144,77.59496,327.1,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,296.6,2.6,
29.3767,77.45589,331.1,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,297.3,2.6,
29.37831,77.52696,327.2,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,297.2,2.7,
29.34346,77.41254,333.5,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,296.8,3,
29.24779,76.71553,332.8,0.42,0.38,2017-12-01,0808,N,VIIRS,n,1,300.7,2.4,
28.16788,70.05351,335,0.5,0.41,2017-12-01,0808,N,VIIRS,n,1,301.7,9.4,
29.13318,76.15639,334.5,0.41,0.37,2017-12-01,0808,N,VIIRS,n,1,302.5,2.9,
29.0921,75.93443,331.7,0.4,0.37,2017-12-01,0808,N,VIIRS,n,1,298.8,1.2,
29.26943,77.34496,329.1,0.44,0.39,2017-12-01,0808,N,VIIRS,n,1,296.8,3.1,
29.07882,76.11483,330.5,0.41,0.37,2017-12-01,0808,N,VIIRS,n,1,298.2,4.2,
29.10767,76.5276,331.8,0.42,0.37,2017-12-01,0808,N,VIIRS,n,1,299.6,2.2,
29.06862,76.39523,333.3,0.41,0.37,2017-12-01,0808,N,VIIRS,n,1,299.8,2.4,
27.76588,68.60378,341.6,0.41,0.45,2017-12-01,0808,N,VIIRS,n,1,303.7,3.9,
29.03157,76.38008,332.4,0.41,0.37,2017-12-01,0808,N,VIIRS,n,1,298.7,2.2,
29.13739,77.40774,332.4,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,296.7,3,
29.03608,76.69269,332.9,0.42,0.38,2017-12-01,0808,N,VIIRS,n,1,302.5,4.3,
29.10203,77.3235,331.7,0.44,0.39,2017-12-01,0808,N,VIIRS,n,1,298.1,2.9,
29.58434,82.14572,338.4,0.53,0.5,2017-12-01,0808,N,VIIRS,n,1,306.8,7.3,
29.58479,82.15065,345.2,0.53,0.5,2017-12-01,0808,N,VIIRS,n,1,302.2,12.9,
28.89392,76.13812,330.9,0.4,0.37,2017-12-01,0808,N,VIIRS,n,1,300.2,1.8,
27.59612,68.51607,330.5,0.41,0.45,2017-12-01,0808,N,VIIRS,n,1,298.7,3.3,
29.09507,77.93555,330.9,0.47,0.4,2017-12-01,0808,N,VIIRS,n,1,297,2.8,
29.09517,77.93382,328.6,0.47,0.4,2017-12-01,0808,N,VIIRS,n,1,297.1,2.4,
28.22307,72.23895,338.5,0.41,0.37,2017-12-01,0808,N,VIIRS,n,1,308.4,1.8,
29.08617,78.69598,328.3,0.51,0.41,2017-12-01,0808,N,VIIRS,n,1,296.6,2.1,
28.79302,76.46633,330.4,0.41,0.37,2017-12-01,0808,N,VIIRS,n,1,299.2,1.9,
29.06204,78.78135,332.3,0.51,0.41,2017-12-01,0808,N,VIIRS,n,1,298,5.1,
28.75203,76.52531,337,0.41,0.37,2017-12-01,0808,N,VIIRS,n,1,302.5,4.9,
28.89041,77.80827,331,0.46,0.39,2017-12-01,0808,N,VIIRS,n,1,298.1,2.5,
28.74741,76.75296,333.2,0.42,0.38,2017-12-01,0808,N,VIIRS,n,1,301.6,2.8,
28.79197,77.6461,330.7,0.45,0.39,2017-12-01,0808,N,VIIRS,n,1,298.8,2.4,
17.97012,78.11728,342.4,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,302.1,2.7,
17.96236,78.11095,337,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,298.9,3,
18.15905,79.49052,340,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,305.5,6.9,
18.16807,79.5555,337.7,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,306,4.5,
18.15284,79.57444,334.5,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,303.7,1.6,
18.01632,78.69953,332.3,0.4,0.37,2017-12-01,0805,N,VIIRS,l,1,304,1.9,
18.09664,79.48331,333.5,0.43,0.38,2017-12-01,0805,N,VIIRS,n,1,304.7,2.3,
18.19704,80.53014,336.2,0.47,0.4,2017-12-01,0805,N,VIIRS,n,1,302.5,3.5,
18.21459,80.66146,347.5,0.48,0.4,2017-12-01,0805,N,VIIRS,n,1,307.5,11.4,
17.84562,78.28509,337.9,0.39,0.37,2017-12-01,0805,N,VIIRS,n,1,304.4,2.9,
17.81867,78.12297,330.6,0.39,0.36,2017-12-01,0805,N,VIIRS,l,1,300.9,2.7,
17.84026,78.34289,330.3,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,302.5,1.3,
17.88835,79.37511,334.5,0.42,0.38,2017-12-01,0805,N,VIIRS,n,1,304,2.4,
18.07159,80.73654,347.6,0.48,0.4,2017-12-01,0805,N,VIIRS,n,1,308.3,9,
17.67963,78.06696,335.1,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,302.4,3.8,
17.80678,78.96343,331.2,0.41,0.37,2017-12-01,0805,N,VIIRS,l,1,304.3,2.6,
17.6809,78.16828,334.5,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,302.1,3.3,
17.45893,78.45679,347.3,0.4,0.37,2017-12-01,0805,N,VIIRS,n,1,308.1,9.1,
16.66113,73.44808,331.6,0.5,0.41,2017-12-01,0805,N,VIIRS,n,1,289,3.7,
17.1517,76.54508,331.2,0.39,0.36,2017-12-01,0805,N,VIIRS,n,1,292,2.3,
17.4922,78.90585,330.1,0.41,0.37,2017-12-01,0805,N,VIIRS,n,1,302.1,1.9,
17.94296,83.22202,341.1,0.45,0.47,2017-12-01,0805,N,VIIRS,n,1,303.3,4.2,
